uri	text
http://schnitzler-werkimport/R15_n1_w1_t1	Das Duell. Übersetzt von A. Hess. Stuttgart 1905.
http://schnitzler-werkimport/R15_n1_w1_o1	Aleksandr Ivanovič Kuprin: Poedinok. In: Sbornik tovarišcestva »Znanie«. 1905.
http://schnitzler-werkimport/work_3765	Analyse der Empfindungen und das Verhältnis des Physischen zum Psychischen. 2. vermehrte Auflage der Beiträge zur Analyse der Empfindungen. Jena 
http://schnitzler-werkimport/D474_n1_w2	Franceska von Rimini. Novelle. Berlin 1892.
http://schnitzler-werkimport/D474_n1_w4	Kindertränen. Berlin 1884.
http://schnitzler-werkimport/D474_n1_w1	Neue Novellen. Berlin 1885.
http://schnitzler-werkimport/D474_n1_w3	Novellen. Berlin 1882.
http://schnitzler-werkimport/work_2489	Briefe. Zweite Sammlung. Briefe an die Freunde. Berlin 
http://schnitzler-werkimport/work_2490	Briefe an seine Familie. Berlin 
http://schnitzler-werkimport/work_2491	Cécile. Roman. Berlin 
http://schnitzler-werkimport/D117_n1_w14	Der Stechlin. Berlin 1899.
http://schnitzler-werkimport/D117_n1_w7	Die Poggenpuhls. Berlin 1896.
http://schnitzler-werkimport/work_2492	Effi Briest. Roman. Berlin 
http://schnitzler-werkimport/work_2493	Frau Jenny Treibel oder Wo sich Herz zum Herzen find’t. Roman aus der Berliner Gesellschaft. Berlin 
http://schnitzler-werkimport/D117_n1_w2	Irrungen, Wirrungen. Roman. Leipzig 1888.
http://schnitzler-werkimport/work_2487	L’Adultera. Novelle. Breslau 
http://schnitzler-werkimport/work_2495	Meine Kinderjahre. Autobiographischer Roman. Berlin 
http://schnitzler-werkimport/work_2498	Schach von Wuthenow. Erzählung aus der Zeit des Regiments Gendarmes. Leipzig 
http://schnitzler-werkimport/D117_n1_w1	Stine. Berlin 1890.
http://schnitzler-werkimport/D117_n1_w11	Unterm Birnbaum. Berlin 1885.
http://schnitzler-werkimport/work_2501	Unwiederbringlich. Roman. Berlin 
http://schnitzler-werkimport/D117_n1_w5	Von Zwanzig bis Dreißig. Autobiographisches. Berlin 1898.
http://schnitzler-werkimport/D162_n1_w1	Vom kleinen Rudi. Leipzig 1909.
http://schnitzler-werkimport/D204_n1_w2	Auf der Schneide. Ein Geschichtenbuch. Stuttgart 1884.
http://schnitzler-werkimport/D204_n1_w3	Auf der Sonnenseite. Ein Geschichtenbuch. Stuttgart 1886.
http://schnitzler-werkimport/D204_n1_w1	Neues Geschichtenbuch. Stuttgart 1885.
http://schnitzler-werkimport/D204_n1_w4	Sonne Homers. Heitere Fahrten durch Griechenland und Sizilien 1902–1904. Stuttgart 1905.
http://schnitzler-werkimport/D216_n1_w4	Brennende Liebe. Eine wahre Geschichte aus Südtirol. Dresden 1882.
http://schnitzler-werkimport/D216_n1_w9	Der Genius und sein Erbe. Eine Künstlergeschichte. Stuttgart 1887.
http://schnitzler-werkimport/D216_n1_w6	Der letzte Hieb. Eine Studentengeschichte. Leipzig 1886.
http://schnitzler-werkimport/D216_n1_w5	Die Heirath des Herrn von Waldenberg. Roman. Stuttgart 1879.
http://schnitzler-werkimport/D216_n1_w7	Ein wunderlicher Heiliger. Eine Wiener Geschichte. Leipzig 1886.
http://schnitzler-werkimport/D216_n1_w3	Juschu. Tagebuch eines Schauspielers. Stuttgart 1875.
http://schnitzler-werkimport/D216_n1_w8	Mein Onkel Don Juan. Eine Geschichte aus dem vorigen Jahrhundert. Berlin 1881.
http://schnitzler-werkimport/D216_n1_w2	Peregretta. Roman. Berlin 1864.
http://schnitzler-werkimport/D216_n1_w1	Verdorben zu Paris. Roman. Stuttgart 1868.
http://schnitzler-werkimport/D336_n1_w1	Die konventionellen Lügen der Kulturmenschheit. Leipzig 1883.
http://schnitzler-werkimport/D336_n1_w2	Gefühls-Komödie. Roman. Breslau 1891.
http://schnitzler-werkimport/work_4186	Maria da Caza. Roman. Berlin 
http://schnitzler-werkimport/work_4188	Normalmenschen. Roman. Berlin 
http://schnitzler-werkimport/D340_n1_w4	Blumen-, Frucht- und Dornenstükke oder Ehestand, Tod und Hochzeit des Armenadvokaten F. St. Siebenkäs im Reichsmarktflecken Kuhschnappel. Berlin 1796–1797.
http://schnitzler-werkimport/D340_n1_w2	D. Katzenbergers Badereise. Nebst einer Auswahl verbesserter Werkchen. Heidelberg 1809.
http://schnitzler-werkimport/D340_n1_w3	Des Feldpredigers Schmelzle Reise nach Flätz mit fortgehenden Noten. Nebst der Beichte des Teufels bey einem Staatsmanne. Tübingen 1809.
http://schnitzler-werkimport/D340_n1_w1	Leben Quintus Fixlein, aus funfzehn Zettelkästen gezogen. Nebst einem Muustheil und einigen Jus de tablette. Bayreuth 1796.
http://schnitzler-werkimport/F23_n1_w1	La chère madame. Paris 1889.
http://schnitzler-werkimport/work_4953	Das Abendrot. Novellen. Berlin 
http://schnitzler-werkimport/D417_n1_w1	Der begrabene Gott. Roman. Berlin 1905.
http://schnitzler-werkimport/D417_n1_w3	Geschichten aus dem Mandelhaus. Berlin 1913.
http://schnitzler-werkimport/work_4954	Meta Konegen. Drama. Berlin 
http://schnitzler-werkimport/D352_n1_w2	Der Regenbogen. Sieben Erzählungen. Stuttgart 1869.
http://schnitzler-werkimport/D352_n1_w1	Die Chronik der Sperlingsgasse. Berlin 1857.
http://schnitzler-werkimport/D352_n1_w3	Zum Wilden Mann. Eine Erzählung. Leipzig 1885.
http://schnitzler-werkimport/work_3083	Klingsors letzter Sommer. Erzählungen. Berlin 
http://schnitzler-werkimport/D202_n1_w1	Peter Camenzind. Berlin 1904.
http://schnitzler-werkimport/D301_n1_w1	Der geistliche Tod. Erzählung aus dem katholischen Priesterstande. Berlin 1884.
http://schnitzler-werkimport/D301_n1_w2	Die Familie Hartenberg. Roman aus dem Wiener Leben. Berlin 1883.
http://schnitzler-werkimport/D301_n1_w4	Menschlichkeit. Roman. Berlin 1902.
http://schnitzler-werkimport/D301_n1_w3	Seine Gottheit. Roman. Berlin 1896.
http://schnitzler-werkimport/work_1811	Abschied von der Jugend. Ein romantisches Lustspiel in drei Akten. Berlin 
http://schnitzler-werkimport/D385_n1_w1	Sommernächte. Gedichte. Straßburg 1902.
http://schnitzler-werkimport/work_2256	Die achatnen Kugeln. Roman. Berlin 
http://schnitzler-werkimport/D100_n1_w1	Timur. Novellen. Leipzig, München 1916.
http://schnitzler-werkimport/D295_n1_w1	Die drei Stufen der Erotik. Berlin 1913.
http://schnitzler-werkimport/D295_n1_w4	Ehegeschichten. Berlin 1920.
http://schnitzler-werkimport/D295_n1_w2	Grenzen der Seele. Berlin, Leipzig 1916.
http://schnitzler-werkimport/D295_n1_w3	Heiligenrast. Ein Roman aus alter Zeit. Berlin 1918.
http://schnitzler-werkimport/work_4085	Die Verwirrungen des Zöglings Törleß. Wien, Berlin 
http://schnitzler-werkimport/D469_n1_w2	Der Kampf. Roman. Berlin 1916.
http://schnitzler-werkimport/work_5443	Die Galeere. Roman. Berlin 
http://schnitzler-werkimport/D469_n1_w5	Mensch gegen Mensch. Roman. München 1919.
http://schnitzler-werkimport/D469_n1_w4	Tanja. Drama in drei Akten. Berlin 1920.
http://schnitzler-werkimport/work_5444	Tiere in Ketten. Roman. Berlin 
http://schnitzler-werkimport/D494_n1_w2	Aufzeichnungen über eine Familie Klopfer. München 1911.
http://schnitzler-werkimport/D494_n1_w4	Der Streit um den Sergeanten Grischa. Potsdam, Berlin 1927.
http://schnitzler-werkimport/work_5613	Novellen um Claudia. Leipzig 
http://schnitzler-werkimport/D494_n1_w5	Pont und Anna. Potsdam 1928.
http://schnitzler-werkimport/D494_n1_w1	Ritualmord in Ungarn. Berlin 1914.
http://schnitzler-werkimport/work_1233	Freiheit. Drei Einakter. Freiheit. – Der Prophet Elias. – Karneval. Stuttgart, Berlin 
http://schnitzler-werkimport/D1_n1_w2_o1	Gedichte. Berlin 1893.
http://schnitzler-werkimport/D1_n1_w2_o2	Neue Gedichte. Leipzig, Berlin 1899.
http://schnitzler-werkimport/D2_n1_w1	Unheimliche Geschichten. Leipzig 1909.
http://schnitzler-werkimport/D4_n1_w3	»Brot«! Ein sociales Schauspiel in fünf Akten. Leipzig 1888.
http://schnitzler-werkimport/D4_n1_w4	Die Alten und die Jungen. Socialer Roman. Leipzig 1889.
http://schnitzler-werkimport/D4_n1_w2	Im Suff! Eine naturalistische Spitalkatastrophe in zwei Vorgängen. Berlin 1890.
http://schnitzler-werkimport/D4_n1_w5	Ludwig Börne. Eine biographisch-literarische Studie zur Feier seines hundertsten Geburtstages. Leipzig 1886.
http://schnitzler-werkimport/D4_n1_w1	Riesen und Zwerge. Zwei Novellen. Leipzig 1886.
http://schnitzler-werkimport/D5_n1_w1	Klein-Eisen. Berliner Mittelstands-Drama aus den 90er Jahren des vorigen Jahrhunderts in fünf Akten. München 1913.
http://schnitzler-werkimport/D6_n1_w1	Willibald Alexis: Herr von Sacken. Novelle. In: Deutsches Taschenbuch aus dem Jahr 1837. Hrsg. K. Büchner:Berlin 1837.
http://schnitzler-werkimport/work_1252	Mein Tagebuch. Auszüge aus Aufschreibungen der Jahre 1811 bis 1861. Frankfurt am Main 
http://schnitzler-werkimport/D9_n1_w2	Friedrich Nietzsche in seinen Werken. Wien 1894.
http://schnitzler-werkimport/D9_n1_w3	Im Zwischenland. Fünf Geschichten aus dem Seelenleben halbwüchsiger Mädchen. Stuttgart, Berlin 1902.
http://schnitzler-werkimport/work_1253	Ruth. Erzählung. Stuttgart 
http://schnitzler-werkimport/D10_n1_w1	Erinnerungen aus dessen Leben und Wirken. Nach eigenhändigen Aufzeichnungen und mündlichen Mitteilungen. Wien 1866.
http://schnitzler-werkimport/D13_n1_w1	Nach Sibirien mit 100 000 Deutschen. Berlin 1915.
http://schnitzler-werkimport/D14_n1_w1	Duelle. Schauspiel in drei Aufzügen. Leipzig 1881.
http://schnitzler-werkimport/D15_n1_w1	Gedichte. Vollständige Sammlung. Mit einer Handschrift des Dichters aus seinem neunzigsten Jahr. Berlin 1860.
http://schnitzler-werkimport/D16_n1_w2	Achim Ludwig von Arnim: Der tolle Invalide auf dem Fort Ratonneau. In: Gaben der Milde und Aprillaunen. Hrsg. F. W. Gubitz:Berlin 1818.
http://schnitzler-werkimport/D16_n1_w1	Achim Ludwig von Arnim: Fürst Ganzgott und Sänger Halbgott. In: Gesellschafter. Berlin Juni 1818.
http://schnitzler-werkimport/D16_n1_w3	Achim Ludwig von Arnim: Philander unter den streifenden Soldaten und Zigeunern im dreißigjährigen Krieg 1818. In: Der Wintergarten. Berlin 1809.
http://schnitzler-werkimport/D17_n1_w1_t1	Der Gott der Rache. Berlin 1907.
http://schnitzler-werkimport/D18_n1_w1	Aus Rahels Herzensleben. Briefe und Tagebuchblätter. Leipzig 1877.
http://schnitzler-werkimport/D19_n1_w14	Barfüßele. Stuttgart, Augsburg 1856.
http://schnitzler-werkimport/D19_n1_w11	Berthold Auerbach: Der Lehnhold. In: Schwarzwälder Dorfgeschichten. Band 4. Mannheim 1854.
http://schnitzler-werkimport/D19_n1_w12	Berthold Auerbach: Ein eigen Haus. In: Schwarzwälder Dorfgeschichten. Band 4. Mannheim 1854.
http://schnitzler-werkimport/D19_n1_w13	Berthold Auerbach: Der Viereckig oder die amerikanische Kiste. In: Schwarzwälder Dorfgeschichten. Band 4. Mannheim 1854.
http://schnitzler-werkimport/D19_n1_w1	Berthold Auerbach: Der Tolpatsch. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w2	Berthold Auerbach: Die Kriegspfeife. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w3	Berthold Auerbach: Des Schloßbauers Vefele. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w4	Berthold Auerbach: Tonele mit der gebissenen Wange. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w5	Berthold Auerbach: Befehlerles. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w6	Berthold Auerbach: Die feindlichen Brüder. In: Schwarzwälder Dorfgeschichten. Th. 1. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w10	Berthold Auerbach: Die Geschichte des Diethelm von Buchenberg. In: Schwarzwälder Dorfgeschichten. Band 3. Mannheim 1853.
http://schnitzler-werkimport/D19_n1_w7	Berthold Auerbach: Florian und Kreszenz. In: Schwarzwälder Dorfgeschichten. Th. 2. Mannheim 1843.
http://schnitzler-werkimport/D19_n1_w15	Joseph im Schnee. Eine Erzählung. Stuttgart 1860.
http://schnitzler-werkimport/D19_n1_w8	Berthold Auerbach: Lucifer. In: Schwarzwälder Dorfgeschichten. Neue Folge. Mannheim 1849.
http://schnitzler-werkimport/work_1309	Unterwegs. Kleine Geschichten und Lustspiele. Berlin 
http://schnitzler-werkimport/D21_n1_w1	Das deutsche Gaunerthum in seiner social-politischen literarischen und linguistischen Ausbildung zu seinem heutigen Bestande. Leipzig 1858–1862.
http://schnitzler-werkimport/work_1437	Elisabeth Kött. Roman. Leipzig 
http://schnitzler-werkimport/work_1438	Zwölf aus der Steiermark. Roman. Leipzig 
http://schnitzler-werkimport/D25_n1_w1	Uferdasein. Abenteuer und Tägliches aus dem Blindenleben von heute. Mit einem Geleitwort von Max Brod. Berlin, Stuttgart, Leipzig 1908.
http://schnitzler-werkimport/D26_n1_w1	Memoiren. Wien 1858.
http://schnitzler-werkimport/D27_n1_w1	Aus meinem Bühnenleben. Hrsg. A. Wellmer:Berlin 1871.
http://schnitzler-werkimport/D28_n1_w1_t1	Memoiren von Friederike Sophie Wilhelmine Markgräfin von Baireuth, Schwester Friedrichs des Großen, vom Jahre 1709–1742. Von ihr selbst niedergeschrieben (10. Auflage, fortgeführt bis zum Jahre 1758). Übersetzt von T. Hell. Braunschweig 1845.
http://schnitzler-werkimport/D29_n1_w3	Frau Holde. Gedicht. Leipzig 1880.
http://schnitzler-werkimport/D29_n1_w2_o1	Lieder eines fahrenden Gesellen. Leipzig 1878.
http://schnitzler-werkimport/D29_n1_w2_o2	Neue Lieder eines fahrenden Gesellen. Leipzig 1880.
http://schnitzler-werkimport/D29_n1_w1	Sommermärchen. Leipzig 1881.
http://schnitzler-werkimport/D29_n1_w4	Spielmannslieder. Leipzig 1882.
http://schnitzler-werkimport/D30_n1_w1	Die geschichtlichen Persönlichkeiten in Jacob Casanova’s Memoiren. Berlin 1846.
http://schnitzler-werkimport/D31_n1_w1	Das letzte Gericht. Eine Passion in vierzehn Stationen. Berlin 1919.
http://schnitzler-werkimport/D32_n1_w1	Der Paria. Trauerspiel in einem Aufzuge. Leipzig 1826.
http://schnitzler-werkimport/D32_n1_w2	Struensee. Trauerspiel in fünf Aufzügen. Stuttgart, Tübingen 1829.
http://schnitzler-werkimport/D34_n1_w2	Die Bräutigame der Babette Bomberling. Berlin 1914.
http://schnitzler-werkimport/D34_n1_w1	Frau Hempels Tochter. Roman einer Berlinerin. Berlin 1912.
http://schnitzler-werkimport/D35_n1_w1	Deutschland und der nächste Krieg. Stuttgart 1912.
http://schnitzler-werkimport/D37_n1_w1	Auf schwankem Grunde. Leipzig 1875.
http://schnitzler-werkimport/D37_n1_w2	Gestrüpp. Novelle. Leipzig 1876.
http://schnitzler-werkimport/D37_n1_w3	Sich selbst im Wege. Ein Stimmungsbild. Berlin 1877.
http://schnitzler-werkimport/D38_n1_w1	Das Seil. Eine Ehegeschichte. Berlin 1914.
http://schnitzler-werkimport/D39_n1_w1	Ernst von Bergmann. Mit Bergmanns Kriegsbriefen von 1866, 1870/71. Hrsg. A. Buchholtz:Leipzig 1911.
http://schnitzler-werkimport/D40_n1_w1	Der junge Goethe. Seine Briefe und Dichtungen 1764-1776. Leipzig 1875.
http://schnitzler-werkimport/D41_n1_w1	Mondnacht in Amalfi. Novelle. München 1909.
http://schnitzler-werkimport/D41_n1_w2	Sumpffieber. Novelle. München 1909.
http://schnitzler-werkimport/work_1631	Berthold Auerbach. Der Mann – Sein Werk – Sein Nachlass. Mit einem Bildnis des Dichters. Stuttgart, Berlin 
http://schnitzler-werkimport/work_1635	Auf der Spirale. Aus einem ungeschriebenen Zyklus. Berlin 
http://schnitzler-werkimport/D44_n1_w1	Briefe. Hannover, Leipzig 1895.
http://schnitzler-werkimport/work_1679	Der krasse Fuchs. Roman. Berlin 
http://schnitzler-werkimport/D52_n1_w1	Gottfried von Böhm: Das Opfer. In: Deutscher Novellenschatz. Band 13. München, Leipzig 1886.
http://schnitzler-werkimport/D53_n1_w1	Freie Sklavinnen. Roman. Dresden 1915.
http://schnitzler-werkimport/D54_n1_w1	Im Haus des alten Freiherrn. Roman. Berlin 1913.
http://schnitzler-werkimport/work_1700	Der Rangierbahnhof. Roman. Berlin 
http://schnitzler-werkimport/D55_n1_w1	Rathsmädelgeschichten. Minden 1888.
http://schnitzler-werkimport/D55_n1_w2	Sommerseele. Muttersehnsucht. Zwei Novellen. Leipzig 1904.
http://schnitzler-werkimport/work_1712	Die Liebe Gottes. Ein ernstes Spiel. Berlin 
http://schnitzler-werkimport/D57_n1_w1	Friedrich der Große. Ein Schauspiel in zwei Teilen. Berlin 1917.
http://schnitzler-werkimport/work_1701	Tagebuch einer Verlorenen. Von einer Toten. Hrsg. M. Böhme:Berlin 
http://schnitzler-werkimport/D60_n1_w1	Seine Schuld. Roman. Leipzig 1885.
http://schnitzler-werkimport/D61_n1_w1	Nero. Trauerspiel in fünf Akten. München 1890.
http://schnitzler-werkimport/D64_n1_w1	Das Narren Schyff. Basel 1494.
http://schnitzler-werkimport/D65_n1_w1	Clemens Brentano: Geschichte vom braven Kasperl und dem schönen Annerl. In: Gaben der Milde. Zweites Bändchen. Hrsg. F. W. Gubitz:Berlin 1817.
http://schnitzler-werkimport/D65_n1_w2	Gockel Hinkel Gakeleia. Mährchen, wieder erzählt von C. B. Frankfurt am Main 1838.
http://schnitzler-werkimport/D66_n1_w1	Aus meinem Leben. Selbstbiographie. Hrsg. Horst Bretschneider:Gotha 1851.
http://schnitzler-werkimport/D67_n1_w2	2. Kampfjahre. München 1911.
http://schnitzler-werkimport/work_1795	Memoiren einer Sozialistin. 1. Lehrjahre. München 
http://schnitzler-werkimport/work_1887	Leipzig 
http://schnitzler-werkimport/D74_n1_w1	Aschermittwoch. Novelletten. München 1903.
http://schnitzler-werkimport/work_1890	Die Wiedergeburt des Melchior Dronte. Der Roman einer Seelenwanderung. Wien 
http://schnitzler-werkimport/work_1969	Bernards Versuchung. Roman. München 
http://schnitzler-werkimport/D76_n1_w2	Capriccio. Novelletten. München 1913.
http://schnitzler-werkimport/D76_n1_w3	Die mysteriöse Tänzerin. Novelletten. München 1911.
http://schnitzler-werkimport/work_2003	Schauspielerleben im achtzehnten Jahrhundert. Erinnerungen. Zum ersten Male veröffentlicht von Rudolf Schirmer. Ebenhausen, [u. a.] 
http://schnitzler-werkimport/D80_n1_w1	Lieder eines Sünders. Leipzig 1887.
http://schnitzler-werkimport/D81_n1_w1_o1	Aus dem Burgtheater. 1818-1837. Tagebuchblätter. Hrsg. K. Glossy, J. Zeidler:Wien 1889.
http://schnitzler-werkimport/D81_n1_w1_o3	Costenoble über Grillparzer. Ungedruckte Notizen aus seinen Tagebüchern. August Sauer zum 12. Oktober 1915. Hrsg. Alexander von Weilen:Wien 1915.
http://schnitzler-werkimport/D81_n1_w1_o2	Tagebücher von seiner Jugend bis zur Übersiedlung nach Wien. Auf Grund der Originalhandschrift mit Einleitung und Anmerkungen. Berlin 1912.
http://schnitzler-werkimport/D82_n1_w1	Dichtungen. Mannheim 1839.
http://schnitzler-werkimport/D83_n1_w1	Schönwiesen. Ein Schauspiel. Berlin 1911.
http://schnitzler-werkimport/D84_n1_w1	Sind Götter? Die Halfred Sigskaldsaga. Stuttgart 1874.
http://schnitzler-werkimport/D86_n1_w1	Geschichte der Kunst insbesondere der Malerei in den drei großen Cultur-Epochen der Menschheit. Bei den Alten, im Mittelalter, in der Neuzeit. Frei bearbeitet und mit Zusätzen vermehrt von G. Fester. Leipzig 1862.
http://schnitzler-werkimport/D87_n1_w1	Pariser Selbsterlebnisse während des Krieges. München 1917.
http://schnitzler-werkimport/D88_n1_w1	Zwischen Vater und Sohn. Roman. Stuttgart 1874.
http://schnitzler-werkimport/work_2123	D’ Schand’. Volksstück in sechs Bildern. München 
http://schnitzler-werkimport/work_2134	Die getreue von ihm selbst gemachte Beschreibung seines Lebens. Ebenhausen 
http://schnitzler-werkimport/D93_n1_w2	Die Amazone. Novelle. Stuttgart 1868.
http://schnitzler-werkimport/D93_n1_w1_o1	Gedichte. Kassel 1838.
http://schnitzler-werkimport/D93_n1_w1_o2	Gedichte. Stuttgart, Tübingen 1845.
http://schnitzler-werkimport/D93_n1_w5	Künstlergeschichten. Berlin 1877.
http://schnitzler-werkimport/D93_n1_w3	Franz von Dingelstedt: Reine Liebe. In: Badenovellen. Berlin 1877.
http://schnitzler-werkimport/D93_n1_w4	Franz von Dingelstedt: Der Schein trügt. In: Badenovellen. Berlin 1877.
http://schnitzler-werkimport/work_2138	Der Schulrat. Die Schule des Herzens. Roman. Jena 
http://schnitzler-werkimport/D94_n1_w2	Die Schule des Herzens. Roman. Jena 1876.
http://schnitzler-werkimport/D95_n1_w1	Zwei Komödien. Berlin 1918.
http://schnitzler-werkimport/D95_n2_w1	Atlantis. Roman. Leipzig 1925.
http://schnitzler-werkimport/D99_n1_w3	Der Besuch im Carcer. Humoreske in einem Akt. Berlin 1876.
http://schnitzler-werkimport/D99_n1_w4	Eingeschneit. Novelle. Teschen 1884.
http://schnitzler-werkimport/D99_n1_w2	Humoresken. Leipzig 1875–1882.
http://schnitzler-werkimport/D99_n1_w7	Melanie. Paula. Zwei Novellen. Stuttgart 1875.
http://schnitzler-werkimport/D99_n1_w1	Pariser Leben. Heitere und düstere Bilder aus der Weltstadt. Leipzig 1876–1877.
http://schnitzler-werkimport/D99_n1_w6_o2	Salvatore. Neapolitanisches Sittenbild. Leipzig 1888.
http://schnitzler-werkimport/D99_n1_w5	Sturmnacht. Neue Novellen. Leipzig 1878.
http://schnitzler-werkimport/D99_n1_w6_o1	Violanta. Leipzig 1888.
http://schnitzler-werkimport/work_2270	Die Herbstvögel. Schauspiel. Berlin 
http://schnitzler-werkimport/D102_n1_w3	Die junge Gina. Geschichten. Berlin 1918.
http://schnitzler-werkimport/work_2271	Hölderlin. Szenen aus einem Schicksal. Berlin 
http://schnitzler-werkimport/D103_n1_w1	die [sic] Liebe kommt!.Berlin 1898.
http://schnitzler-werkimport/D103_n1_w2	Die reizende Frau. Lustspiel in drei Akten. Wien 1917.
http://schnitzler-werkimport/work_2306	Die Leute vom blauen Guguckshaus. Roman. Leipzig 
http://schnitzler-werkimport/D107_n1_w1	Berufstragik. Aus dem Taschenbuch eines Ingenieurs. Mit [...] einer Einleitung von K. W. Neumann. Leipzig 1913.
http://schnitzler-werkimport/D108_n1_w3	Abendlieder. Zürich 1912.
http://schnitzler-werkimport/D108_n1_w4	Aus der Brandung. Zeitgedicht eines Schweizers. Frauenfeld 1917.
http://schnitzler-werkimport/D108_n1_w5	Der brennende Busch. Gedichte. Leipzig 1926.
http://schnitzler-werkimport/work_2358	Die Fassade. Lustspiel in drei Aufzügen. Berlin 
http://schnitzler-werkimport/D108_n1_w1	Odysseus und Nausikaa. Tragödie in drei Akten. Zürich 1911.
http://schnitzler-werkimport/work_2408	Der Weg zur Ehe. Ein Liebestanz. Roman. Berlin 
http://schnitzler-werkimport/D111_n1_w1	Leopold Feldmann: Ein höflicher Mann. In: Deutsche Originallustspiele. Band 3. Wien 1849.
http://schnitzler-werkimport/D112_n1_w1	Menschen im Abgrund. Roman. Wien, [u. a.] 1920.
http://schnitzler-werkimport/D113_n1_w1	Ein Vermächtnis. Hrsg. Henriette Feuerbach:Berlin 1878.
http://schnitzler-werkimport/D114_n1_w1	Maréchal Niel und andere dumme Geschichten. Brünn 1914.
http://schnitzler-werkimport/D116_n1_w1	Wir Marokko-Deutschen in der Hand der Franzosen. Berlin 1916.
http://schnitzler-werkimport/D124_n1_w1	Als Vagabund um die Erde. Frankfurt am Main 1912.
http://schnitzler-werkimport/D125_n1_w2	Der Hausfreund. Novelle. Leipzig 1884.
http://schnitzler-werkimport/D125_n1_w4	Die Abenteuer. Erzählung. Leipzig 1882.
http://schnitzler-werkimport/work_2541	Die Uhr. Aufzeichnungen eines Hagestolzen. Leipzig 
http://schnitzler-werkimport/D125_n1_w3	Nach der ersten Liebe. Roman. Stuttgart 1884.
http://schnitzler-werkimport/D125_n1_w5	Renaissance und Rococo. Berlin 1876.
http://schnitzler-werkimport/D126_n1_w1	Der Zensor u. a. Erz[ählungen]. Hamburg 1922.
http://schnitzler-werkimport/D130_n1_w1	Aus dem Lande der Verdammnis. Novelle. Berlin 1909.
http://schnitzler-werkimport/work_2569	Leipzig 
http://schnitzler-werkimport/D133_n1_w3_o3	Barocke Balladen. Wien 1919.
http://schnitzler-werkimport/D133_n1_w3_o1	Barocke Monologe. Berlin 1907.
http://schnitzler-werkimport/D133_n1_w1	Gloria. Komödie. Leipzig, Wien 1912.
http://schnitzler-werkimport/D133_n1_w3_o2	Sieveringer Sonette. Wien 1919.
http://schnitzler-werkimport/D133_n1_w3_o4	Spiegel eines Lebens. Wien 1960.
http://schnitzler-werkimport/D133_n1_w2	Wähle, schöne Frau! Ein Dreiakter. Wien 1918.
http://schnitzler-werkimport/D136_n1_w1	Des Deutschen Reiches Schicksalsstunde. Berlin 1914.
http://schnitzler-werkimport/D138_n1_w1_t1	Der Film. Seine Mittel – seine Ziele. Übersetzt von Julia Koppel. Berlin 1920.
http://schnitzler-werkimport/D139_n1_w1	Die Söhne des Geistes. Lustspiel in vier Aufzügen. Magdeburg 1897.
http://schnitzler-werkimport/D141_n1_w1_o2	Aus dem Tagebuche eines alten Schauspielers. 4 Theile. Leipzig 1862–1866.
http://schnitzler-werkimport/D141_n1_w1_o1	Aus Weimars klassischer und nachklassischer Zeit. Erinnerungen eines alten Schauspielers. Neu hg. und ausgew. von R. Kohlrausch. Stuttgart 1904.
http://schnitzler-werkimport/D142_n1_w1	Das sonderbare Duell. Berlin 1869.
http://schnitzler-werkimport/D142_n1_w2	Die beiden Sträflinge. Australischer Roman. Leipzig 1856.
http://schnitzler-werkimport/D142_n1_w3	Kreuz und quer. Erzählungen. Leipzig 1869.
http://schnitzler-werkimport/D143_n1_w1	Ugolino. Eine Tragödie in fünf Aufzügen. Hamburg, Bremen 1768.
http://schnitzler-werkimport/work_2683	Herman von Gilms Familien- und Freundesbriefe. Hrsg. Moritz Necker:Wien 
http://schnitzler-werkimport/D145_n1_w1	Arbeit. Berlin 1917.
http://schnitzler-werkimport/D147_n1_w1	Seeschlacht. Tragödie. Berlin 1917.
http://schnitzler-werkimport/work_2763	Moskau 1920. Tagebuchblätter. Berlin 
http://schnitzler-werkimport/D150_n1_w1	Griechische Denker. Leipzig 1896.
http://schnitzler-werkimport/D151_n1_w1_o2	Uli der Knecht. Ein Volksbuch. Bearb. durch den Verfasser für das deutsche Volk. Berlin 1846.
http://schnitzler-werkimport/D151_n1_w1_o3	Uli der Pächter. Ein Volksbuch. Berlin 1849.
http://schnitzler-werkimport/D151_n1_w1_o1	Wie Uli der Knecht glücklich wird. Eine Gabe für Dienstboten und Meisterleute. Zürich 1841.
http://schnitzler-werkimport/D153_n1_w2	Briefe und Tagebücher von ihr und an sie bis 1832. Aus Ottilie von Goethes Nachlaß. Weimar 1913.
http://schnitzler-werkimport/D153_n1_w1	Briefe von ihr und an sie. 1806. Aus Ottilie von Goethes Nachlaß. Weimar 1912.
